shipment_id,sale_id,origin_store_id,destination_address,transport_mode,carrier,departure_date,arrival_date,status,distance,cost
13519,15039,8,"г. Лагань, пр. Кирпичный, д. 6 к. 475, 568639",Грузовик,ТрансЛогистик,2023-02-26 19:49:00,2023-02-27 20:49:00,Доставлено,404,677.5
13520,15040,10,"д. Славгород, алл. Красногвардейская, д. 51, 549960",Авиа,ЭкспрессДоставка,2023-08-13 22:29:00,2023-08-14 17:29:00,Доставлено,632,1262.13
13521,15041,9,"к. Находка, алл. Кочубея, д. 31, 324567",Авиа,ТрансЛогистик,2023-05-28 06:12:00,2023-05-29 00:12:00,Доставлено,824,449.84
13522,15042,4,"к. Тикси, наб. Крупской, д. 3, 558944",Авиа,ЛогистикПро,2023-01-19 15:58:00,2023-01-20 07:58:00,Доставлено,264,194.02
13523,15043,1,"д. Бодайбо, бул. Королева, д. 67, 397870",ЖД,ТрансЛогистик,2023-11-26 00:59:00,2023-11-26 13:59:00,Доставлено,832,851.94
13524,15045,10,"п. Стрежевой, ул. Привольная, д. 5 к. 42, 433000",Морской,ЛогистикПро,2023-05-05 09:44:00,2023-05-07 21:44:00,Доставлено,711,1167.27
13525,15046,6,"к. Устюжна, наб. Подстанция, д. 530 к. 560, 378189",ЖД,ЭкспрессДоставка,2023-02-23 06:14:00,2023-02-24 07:14:00,Доставлено,226,130.81
13526,15048,6,"д. Тымовское, ш. Орловское, д. 45, 668757",Грузовик,ТрансЛогистик,2023-05-17 23:15:00,2023-05-19 10:15:00,Доставлено,784,1461.56
13527,15049,1,"г. Нарым, алл. Светлая, д. 7 к. 595, 500943",Грузовик,ЛогистикПро,2023-11-19 15:43:00,2023-11-21 10:43:00,Доставлено,303,221.64
13528,15050,1,"п. Шумиха, ул. Энгельса, д. 892 стр. 33, 101653",Авиа,ЭкспрессДоставка,2023-03-13 06:55:00,2023-03-15 06:55:00,Доставлено,510,290.17
13529,15051,8,"к. Ржев, ш. Мирное, д. 84, 172540",Морской,ЭкспрессДоставка,2023-07-09 05:06:00,2023-07-11 00:06:00,Доставлено,418,618.36
13530,15052,2,"г. Иркутск, пер. Петровский, д. 4 к. 166, 266405",ЖД,ЛогистикПро,2023-12-26 00:34:00,2023-12-28 21:34:00,Доставлено,438,875.66
13531,15053,2,"д. Плес, бул. Безымянный, д. 921, 049536",Грузовик,ЭкспрессДоставка,2023-01-26 13:26:00,2023-01-27 18:26:00,Доставлено,575,430.45
13532,15054,10,"ст. Кимры, бул. Путевой, д. 3/5, 757147",Грузовик,ЛогистикПро,2023-06-25 14:53:00,2023-06-26 01:53:00,Доставлено,240,348.77
13533,15057,8,"г. Киренск, бул. Войкова, д. 6 стр. 1, 138894",Морской,ТрансЛогистик,2023-01-06 17:34:00,2023-01-08 18:34:00,Доставлено,68,67.21
13534,15058,2,"с. Ростов, ш. Раздольное, д. 9/2 стр. 502, 470511",Морской,ЛогистикПро,2023-02-14 18:47:00,2023-02-15 16:47:00,Доставлено,64,109.02
13535,15059,6,"п. Фатеж, пр. Орджоникидзе, д. 5 стр. 5/6, 403308",Морской,ЭкспрессДоставка,2023-09-10 04:01:00,2023-09-13 00:01:00,Доставлено,938,1846.26
13536,15060,9,"д. Чайковский, алл. Заречная, д. 7, 405448",ЖД,ЛогистикПро,2023-11-05 00:46:00,2023-11-06 14:46:00,Доставлено,740,761.33
13537,15061,6,"д. Бавлы, ш. Проезжее, д. 543 стр. 72, 563432",ЖД,ЭкспрессДоставка,2023-03-13 12:38:00,2023-03-14 12:38:00,Доставлено,103,118.36
13538,15062,6,"г. Славгород, алл. Карбышева, д. 824 стр. 99, 941820",Морской,ЛогистикПро,2023-12-05 23:41:00,2023-12-06 07:41:00,Доставлено,661,530.77
13539,15063,1,"с. Шадринск, бул. Театральный, д. 6/3 к. 4, 130662",Грузовик,ЭкспрессДоставка,2023-07-24 09:36:00,2023-07-27 02:36:00,Доставлено,428,745.57
13540,15064,8,"д. Вытегра, алл. Крымская, д. 3, 917356",ЖД,ЛогистикПро,2023-01-16 06:28:00,2023-01-19 00:28:00,Доставлено,278,546.22
13541,15065,8,"ст. Малая Вишера, бул. Линейный, д. 9 стр. 64, 548626",Морской,ТрансЛогистик,2023-02-13 02:26:00,2023-02-13 10:26:00,Доставлено,945,650.3
13542,15067,9,"ст. Вуктыл, пер. Ольховый, д. 89, 116672",Морской,ТрансЛогистик,2023-03-07 00:22:00,2023-03-07 04:22:00,Доставлено,784,919.91
13543,15068,8,"д. Бологое, ул. Чкалова, д. 19 к. 692, 393502",Грузовик,ТрансЛогистик,2023-05-06 12:19:00,2023-05-08 21:19:00,Доставлено,519,397.05
13544,15070,6,"п. Мокшан, пер. Интернациональный, д. 261 к. 3, 610796",ЖД,ТрансЛогистик,2023-01-14 13:19:00,2023-01-16 18:19:00,Доставлено,826,496.19
13545,15071,10,"к. Вендинга, ш. Хвойное, д. 2 стр. 9, 524118",Авиа,ТрансЛогистик,2023-08-27 13:41:00,2023-08-30 13:41:00,Доставлено,750,621.64
13546,15073,6,"д. Дубна, алл. Крупской, д. 18 стр. 2, 423512",Морской,ТрансЛогистик,2023-03-12 01:19:00,2023-03-12 17:19:00,Доставлено,23,18.78
13547,15074,8,"д. Северодвинск, ш. 50 лет Октября, д. 1 стр. 9/8, 053375",ЖД,ЭкспрессДоставка,2023-06-13 02:34:00,2023-06-15 10:34:00,Доставлено,572,608.01
13548,15076,6,"с. Меренга, пр. Калужский, д. 8 к. 3, 374408",Грузовик,ТрансЛогистик,2023-09-20 23:45:00,2023-09-21 06:45:00,Доставлено,331,449.47
13549,15077,10,"с. Липецк, пр. Одесский, д. 7 стр. 3, 516970",Морской,ЭкспрессДоставка,2023-03-15 14:47:00,2023-03-17 19:47:00,Доставлено,993,1318.27
13550,15078,1,"п. Славянск-на-Кубани, пр. Воровского, д. 150 к. 3, 928266",Грузовик,ЛогистикПро,2023-03-30 02:21:00,2023-03-30 04:21:00,Доставлено,684,894.18
13551,15079,2,"к. Нальчик, алл. Кооперативная, д. 1 стр. 190, 880117",Грузовик,ТрансЛогистик,2023-01-04 14:44:00,2023-01-06 19:44:00,Доставлено,870,1109.37
13552,15080,4,"п. Оленегорск (Якут.), алл. Малая, д. 2, 825022",Морской,ЭкспрессДоставка,2023-03-16 23:04:00,2023-03-18 22:04:00,Доставлено,224,347.14
13553,15081,3,"ст. Заводоуковск, бул. Максима Горького, д. 2/8 стр. 823, 331579",ЖД,ЭкспрессДоставка,2023-05-20 13:23:00,2023-05-21 17:23:00,Доставлено,779,672.36
13554,15082,2,"клх Мезень, пр. Речной, д. 69 стр. 62, 790461",ЖД,ЭкспрессДоставка,2023-11-20 18:09:00,2023-11-23 04:09:00,Доставлено,910,1144.09
13555,15083,7,"клх Губаха, наб. Космическая, д. 749, 703456",Авиа,ЛогистикПро,2023-11-03 06:10:00,2023-11-04 03:10:00,Доставлено,827,653.55
13556,15084,1,"к. Братск, ул. Седова, д. 3/6, 249766",Авиа,ЛогистикПро,2023-11-23 17:05:00,2023-11-24 08:05:00,Доставлено,369,717.04
13557,15085,5,"г. Майкоп, алл. 40 лет Победы, д. 96 стр. 546, 256853",ЖД,ЭкспрессДоставка,2024-01-01 16:50:00,2024-01-02 19:50:00,Доставлено,751,1028.32
13558,15086,1,"ст. Екатеринбург, ш. Глинки, д. 1 стр. 14, 069053",Морской,ТрансЛогистик,2023-04-24 19:36:00,2023-04-25 14:36:00,Доставлено,924,1040.55
13559,15087,2,"д. Сасово, наб. Радужная, д. 5 стр. 6/7, 247002",Авиа,ТрансЛогистик,2023-03-08 21:02:00,2023-03-10 16:02:00,Доставлено,889,638.82
13560,15088,7,"г. Яшкуль, пр. Пушкина, д. 9 к. 8/2, 324276",Авиа,ЛогистикПро,2023-06-09 05:11:00,2023-06-09 18:11:00,Доставлено,850,608.62
13561,15089,1,"п. Нерчинск, наб. Широкая, д. 6 стр. 73, 895109",Морской,ТрансЛогистик,2023-08-03 12:41:00,2023-08-06 06:41:00,Доставлено,363,348.76
13562,15090,10,"с. Калевала, пр. Гвардейский, д. 2 к. 42, 485127",Авиа,ЛогистикПро,2023-12-08 09:04:00,2023-12-10 08:04:00,Доставлено,248,487.12
13563,15091,8,"к. Мичуринск, ул. Карьерная, д. 409 к. 795, 357502",Морской,ТрансЛогистик,2023-09-30 14:29:00,2023-10-02 07:29:00,Доставлено,76,98.15
13564,15092,3,"с. Макушино, ш. Горького, д. 9/3, 120058",Морской,ТрансЛогистик,2023-06-12 20:17:00,2023-06-15 04:17:00,Доставлено,292,288.86
13565,15093,8,"клх Алексин, пер. Мичурина, д. 255 стр. 589, 532076",ЖД,ЭкспрессДоставка,2023-01-10 19:59:00,2023-01-11 07:59:00,Доставлено,969,975.97
13566,15096,6,"клх Ухта, алл. Чайковского, д. 3/9, 149915",Авиа,ТрансЛогистик,2023-07-28 10:30:00,2023-07-28 11:30:00,Доставлено,147,242.67
13567,15097,6,"п. Махачкала, алл. Максима Горького, д. 208 стр. 16, 929923",Авиа,ЭкспрессДоставка,2023-02-16 02:42:00,2023-02-16 15:42:00,Доставлено,295,223.28
13568,15099,1,"ст. Салават, бул. Петровский, д. 22 к. 5, 786051",Морской,ЭкспрессДоставка,2023-05-05 06:41:00,2023-05-07 06:41:00,Доставлено,423,639.4
13569,15100,2,"г. Усолье Сибирское, пр. Гафури, д. 5/7 стр. 4, 761556",Морской,ТрансЛогистик,2023-07-10 17:48:00,2023-07-12 07:48:00,Доставлено,875,1562.51
13570,15101,8,"к. Быково (метеост.), ш. Спартака, д. 5 стр. 2, 144391",Грузовик,ЛогистикПро,2023-05-17 22:59:00,2023-05-20 15:59:00,Доставлено,90,71.28
13571,15102,8,"ст. Галич, бул. Подгорный, д. 727 стр. 2, 697003",Авиа,ЭкспрессДоставка,2023-09-25 14:10:00,2023-09-27 06:10:00,Доставлено,416,785.57
13572,15103,5,"д. Холмогоры, бул. Учительский, д. 3/8 стр. 8/9, 958588",ЖД,ЭкспрессДоставка,2023-02-14 23:33:00,2023-02-17 20:33:00,Доставлено,136,266.82
13573,15104,10,"п. Ершов, пр. Крайний, д. 95 к. 1/7, 802352",Авиа,ЭкспрессДоставка,2023-03-17 14:50:00,2023-03-18 21:50:00,Доставлено,971,1412.96
13574,15106,4,"д. Петрозаводск, ул. Рязанская, д. 2/2, 500409",Авиа,ЭкспрессДоставка,2023-12-28 22:58:00,2023-12-30 14:58:00,Доставлено,119,74.97
13575,15107,3,"с. Слюдянка, бул. Никитина, д. 6 стр. 1, 097268",Грузовик,ТрансЛогистик,2023-08-29 08:33:00,2023-08-31 18:33:00,Доставлено,258,186.88
13576,15108,2,"с. Каменномостский, бул. Красноярский, д. 96, 612142",ЖД,ЭкспрессДоставка,2023-02-24 02:44:00,2023-02-25 02:44:00,Доставлено,645,969.8
13577,15109,6,"п. Бреды, наб. Радищева, д. 2/2, 475074",ЖД,ЭкспрессДоставка,2023-09-15 03:52:00,2023-09-15 07:52:00,Доставлено,239,306.85
13578,15110,6,"д. Сасово, наб. Дорожников, д. 267 к. 9, 071335",Авиа,ЭкспрессДоставка,2023-05-15 06:33:00,2023-05-15 10:33:00,Доставлено,238,411.03
13579,15111,6,"с. Соликамск, ул. Базарная, д. 8, 074577",Авиа,ЛогистикПро,2023-09-20 00:38:00,2023-09-23 00:38:00,Доставлено,183,104.5
13580,15112,3,"г. Лабытнанги, пр. Репина, д. 8/3, 619380",Грузовик,ТрансЛогистик,2023-10-19 20:25:00,2023-10-20 17:25:00,Доставлено,769,574.82
13581,15113,2,"к. Асбест, ул. Лазурная, д. 74 к. 33, 880112",Авиа,ТрансЛогистик,2023-12-22 14:07:00,2023-12-23 06:07:00,Доставлено,696,875.25
13582,15116,2,"п. Тайшет, наб. Челюскинцев, д. 813 к. 9/1, 917200",Грузовик,ЭкспрессДоставка,2023-10-19 15:29:00,2023-10-21 20:29:00,Доставлено,530,711.11
13583,15117,10,"ст. Кулу, пр. Маркса, д. 51 стр. 6, 818071",Авиа,ЛогистикПро,2023-07-04 20:27:00,2023-07-07 19:27:00,Доставлено,722,865.16
13584,15118,3,"с. Вуктыл, наб. Карьерная, д. 7 стр. 827, 744287",Грузовик,ЛогистикПро,2023-06-22 07:16:00,2023-06-23 11:16:00,Доставлено,294,232.84
13585,15119,1,"ст. Самара, пр. Советский, д. 73 к. 857, 652716",Авиа,ЭкспрессДоставка,2023-11-07 20:32:00,2023-11-10 10:32:00,Доставлено,928,1835.13
13586,15121,4,"г. Новокузнецк, наб. Иванова, д. 8 к. 5, 645340",ЖД,ТрансЛогистик,2023-04-28 09:06:00,2023-04-30 21:06:00,Доставлено,15,20.55
13587,15122,5,"д. Каргополь, пер. Пожарского, д. 32 к. 70, 073993",Морской,ЛогистикПро,2023-02-24 21:23:00,2023-02-26 12:23:00,Доставлено,806,549.3
13588,15123,6,"г. Урай, наб. 60 лет СССР, д. 86 к. 70, 442728",Грузовик,ТрансЛогистик,2023-06-17 22:32:00,2023-06-20 14:32:00,Доставлено,438,589.81
13589,15124,7,"с. Каргасок, ш. Бабушкина, д. 3/9 стр. 48, 195406",ЖД,ТрансЛогистик,2023-05-15 21:13:00,2023-05-18 02:13:00,Доставлено,745,1074.07
13590,15125,7,"с. Кажим, ш. Радищева, д. 6/7, 807862",Авиа,ЛогистикПро,2023-08-06 17:06:00,2023-08-08 03:06:00,Доставлено,329,609.03
13591,15126,1,"с. Кисловодск, алл. Болотная, д. 2 к. 2, 668220",Грузовик,ТрансЛогистик,2023-09-10 10:11:00,2023-09-10 19:11:00,Доставлено,271,302.66
13592,15127,10,"п. Чебоксары, пр. Красногвардейский, д. 4 стр. 9/6, 057960",Грузовик,ЭкспрессДоставка,2023-09-20 23:27:00,2023-09-22 00:27:00,Доставлено,665,1184.54
13593,15128,5,"г. Джейрах, наб. Поперечная, д. 9 стр. 2, 224808",Авиа,ТрансЛогистик,2023-06-19 02:26:00,2023-06-21 17:26:00,Доставлено,520,1007.32
13594,15129,1,"д. Павловская, бул. Кирпичный, д. 6/6 к. 720, 676367",Грузовик,ЭкспрессДоставка,2023-02-21 19:41:00,2023-02-22 06:41:00,Доставлено,894,851.59
13595,15130,1,"к. Майкоп, пр. Красноармейский, д. 6 стр. 3/1, 839725",Авиа,ТрансЛогистик,2023-06-04 01:02:00,2023-06-05 11:02:00,Доставлено,745,652.4
13596,15131,3,"ст. Егорьевск, ул. Советов, д. 4 к. 273, 782579",ЖД,ЭкспрессДоставка,2023-12-25 15:33:00,2023-12-27 01:33:00,Доставлено,466,862.85
13597,15132,5,"с. Междуреченский, ул. Тимирязева, д. 9/9 стр. 1/5, 881221",Морской,ЛогистикПро,2023-05-07 22:49:00,2023-05-09 07:49:00,Доставлено,957,904.51
