customer_id,customer_name,customer_type,segment,city,region
4966,Тихонов Виталий Зиновьевич,Физическое лицо,B2C,Сочи,Южный
4967,Ксения Леонидовна Петрова,Физическое лицо,B2C,Москва,Центральный
4968,Марфа Егоровна Новикова,Физическое лицо,B2B,Краснодар,Южный
4969,Королев Владлен Димитриевич,Физическое лицо,VIP,Екатеринбург,Уральский
4970,НПО «Кулагина»,Юридическое лицо,B2B,Санкт-Петербург,Северо-Западный
4971,Голубев Христофор Игоревич,Физическое лицо,B2B,Екатеринбург,Уральский
4972,Фадей Валерьевич Богданов,Физическое лицо,B2C,Новосибирск,Сибирский
4973,Нина Вадимовна Исакова,Физическое лицо,B2C,Москва,Центральный
4974,Филатов Ермолай Данилович,Физическое лицо,B2C,Нижний Новгород,Центральный
4975,Ларионова Надежда Максимовна,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
4976,Лебедева Виктория Васильевна,Физическое лицо,B2C,Москва,Центральный
4977,Виноградова Анастасия Богдановна,Физическое лицо,B2C,Екатеринбург,Уральский
4978,Алла Натановна Костина,Физическое лицо,VIP,Екатеринбург,Уральский
4979,Богданов Евстигней Феофанович,Физическое лицо,B2C,Краснодар,Южный
4980,ОАО «Михайлова»,Юридическое лицо,B2C,Нижний Новгород,Центральный
4981,Герасим Фролович Агафонов,Физическое лицо,B2B,Москва,Центральный
